# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_long_office_household.bag'
# timestamp tx ty tz qx qy qz qw
1341848023.9498 -1.7370 -1.8883 1.4164 0.8425 -0.1902 0.1135 -0.4910
1341848023.9627 -1.7378 -1.8853 1.4169 0.8426 -0.1921 0.1141 -0.4901
1341848023.9697 -1.7389 -1.8824 1.4174 0.8420 -0.1943 0.1145 -0.4901
1341848023.9798 -1.7399 -1.8795 1.4178 0.8420 -0.1968 0.1148 -0.4891
1341848023.9898 -1.7410 -1.8765 1.4182 0.8417 -0.1992 0.1143 -0.4887
1341848023.9997 -1.7421 -1.8735 1.4185 0.8419 -0.2018 0.1134 -0.4875
1341848024.0098 -1.7432 -1.8704 1.4189 0.8422 -0.2040 0.1129 -0.4861
1341848024.0198 -1.7443 -1.8676 1.4194 0.8419 -0.2059 0.1126 -0.4859
1341848024.0298 -1.7454 -1.8644 1.4198 0.8414 -0.2078 0.1122 -0.4861
1341848024.0397 -1.7466 -1.8618 1.4203 0.8411 -0.2092 0.1121 -0.4861
1341848024.0498 -1.7478 -1.8589 1.4209 0.8412 -0.2105 0.1122 -0.4852
1341848024.0598 -1.7488 -1.8558 1.4212 0.8404 -0.2115 0.1121 -0.4863
1341848024.0698 -1.7499 -1.8531 1.4217 0.8401 -0.2133 0.1125 -0.4859
1341848024.0798 -1.7509 -1.8502 1.4222 0.8394 -0.2149 0.1124 -0.4864
1341848024.0970 -1.7518 -1.8470 1.4224 0.8383 -0.2173 0.1129 -0.4871
1341848024.0997 -1.7528 -1.8446 1.4229 0.8389 -0.2188 0.1124 -0.4855
1341848024.1098 -1.7537 -1.8414 1.4231 0.8381 -0.2211 0.1132 -0.4856
1341848024.1198 -1.7547 -1.8390 1.4234 0.8388 -0.2224 0.1128 -0.4840
1341848024.1297 -1.7556 -1.8361 1.4236 0.8383 -0.2244 0.1134 -0.4838
1341848024.1398 -1.7567 -1.8333 1.4240 0.8387 -0.2251 0.1125 -0.4830
1341848024.1499 -1.7576 -1.8308 1.4243 0.8385 -0.2265 0.1125 -0.4827
1341848024.1598 -1.7584 -1.8278 1.4247 0.8377 -0.2275 0.1124 -0.4835
1341848024.1698 -1.7590 -1.8247 1.4250 0.8368 -0.2287 0.1127 -0.4845
1341848024.1797 -1.7600 -1.8223 1.4255 0.8367 -0.2291 0.1120 -0.4847
1341848024.1898 -1.7605 -1.8190 1.4256 0.8355 -0.2300 0.1123 -0.4862
1341848024.1998 -1.7614 -1.8166 1.4259 0.8359 -0.2319 0.1133 -0.4844
1341848024.2097 -1.7622 -1.8140 1.4259 0.8361 -0.2335 0.1144 -0.4830
1341848024.2198 -1.7627 -1.8113 1.4258 0.8367 -0.2350 0.1153 -0.4810
1341848024.2307 -1.7631 -1.8087 1.4257 0.8362 -0.2362 0.1160 -0.4811
1341848024.2398 -1.7639 -1.8059 1.4259 0.8370 -0.2379 0.1168 -0.4788
1341848024.2498 -1.7644 -1.8032 1.4259 0.8362 -0.2386 0.1167 -0.4797
1341848024.2598 -1.7652 -1.8003 1.4259 0.8356 -0.2404 0.1178 -0.4798
1341848024.2698 -1.7659 -1.7978 1.4260 0.8355 -0.2410 0.1170 -0.4797
1341848024.2798 -1.7665 -1.7948 1.4261 0.8349 -0.2424 0.1181 -0.4799
1341848024.2897 -1.7673 -1.7924 1.4261 0.8353 -0.2426 0.1177 -0.4791
1341848024.2998 -1.7678 -1.7900 1.4262 0.8352 -0.2432 0.1183 -0.4788
1341848024.3097 -1.7685 -1.7876 1.4262 0.8361 -0.2441 0.1186 -0.4767
1341848024.3198 -1.7697 -1.7852 1.4260 0.8363 -0.2466 0.1191 -0.4750
1341848024.3297 -1.7702 -1.7826 1.4259 0.8367 -0.2476 0.1202 -0.4734
1341848024.3397 -1.7708 -1.7798 1.4257 0.8359 -0.2486 0.1228 -0.4737
1341848024.3497 -1.7715 -1.7773 1.4256 0.8360 -0.2494 0.1238 -0.4729
1341848024.3598 -1.7723 -1.7751 1.4256 0.8359 -0.2494 0.1242 -0.4730
1341848024.3697 -1.7730 -1.7727 1.4257 0.8355 -0.2501 0.1255 -0.4728
1341848024.3798 -1.7737 -1.7702 1.4258 0.8354 -0.2510 0.1259 -0.4725
1341848024.3897 -1.7744 -1.7677 1.4258 0.8350 -0.2519 0.1272 -0.4724
1341848024.3997 -1.7749 -1.7652 1.4256 0.8346 -0.2533 0.1283 -0.4720
1341848024.4097 -1.7756 -1.7628 1.4255 0.8345 -0.2548 0.1291 -0.4712
1341848024.4197 -1.7764 -1.7605 1.4255 0.8348 -0.2553 0.1296 -0.4703
1341848024.4299 -1.7774 -1.7582 1.4254 0.8353 -0.2559 0.1298 -0.4689
1341848024.4399 -1.7782 -1.7557 1.4252 0.8352 -0.2571 0.1299 -0.4685
1341848024.4497 -1.7792 -1.7534 1.4250 0.8350 -0.2580 0.1304 -0.4682
1341848024.4686 -1.7802 -1.7512 1.4248 0.8350 -0.2592 0.1311 -0.4673
1341848024.4698 -1.7810 -1.7486 1.4244 0.8342 -0.2602 0.1319 -0.4680
1341848024.4797 -1.7820 -1.7463 1.4242 0.8341 -0.2615 0.1323 -0.4673
1341848024.4916 -1.7829 -1.7441 1.4239 0.8344 -0.2623 0.1334 -0.4661
1341848024.5000 -1.7837 -1.7416 1.4234 0.8340 -0.2636 0.1349 -0.4656
1341848024.5098 -1.7848 -1.7393 1.4229 0.8343 -0.2642 0.1359 -0.4643
1341848024.5197 -1.7859 -1.7369 1.4224 0.8343 -0.2644 0.1362 -0.4642
1341848024.5344 -1.7871 -1.7351 1.4220 0.8350 -0.2650 0.1375 -0.4622
1341848024.5397 -1.7883 -1.7328 1.4216 0.8346 -0.2655 0.1380 -0.4625
1341848024.5497 -1.7896 -1.7304 1.4210 0.8345 -0.2664 0.1388 -0.4620
1341848024.5630 -1.7910 -1.7283 1.4207 0.8344 -0.2672 0.1385 -0.4618
1341848024.5698 -1.7922 -1.7261 1.4203 0.8338 -0.2679 0.1394 -0.4622
1341848024.5797 -1.7935 -1.7235 1.4199 0.8335 -0.2691 0.1391 -0.4622
1341848024.5899 -1.7947 -1.7214 1.4193 0.8331 -0.2708 0.1409 -0.4612
1341848024.6003 -1.7961 -1.7194 1.4189 0.8336 -0.2718 0.1412 -0.4597
1341848024.6097 -1.7974 -1.7172 1.4183 0.8336 -0.2728 0.1423 -0.4588
1341848024.6197 -1.7986 -1.7148 1.4176 0.8336 -0.2735 0.1435 -0.4579
1341848024.6347 -1.8000 -1.7129 1.4171 0.8342 -0.2741 0.1445 -0.4562
1341848024.6398 -1.8014 -1.7107 1.4165 0.8341 -0.2750 0.1452 -0.4557
1341848024.6497 -1.8030 -1.7083 1.4161 0.8337 -0.2761 0.1462 -0.4553
1341848024.6598 -1.8043 -1.7061 1.4156 0.8332 -0.2770 0.1464 -0.4556
1341848024.6697 -1.8057 -1.7039 1.4151 0.8326 -0.2783 0.1467 -0.4559
1341848024.6799 -1.8072 -1.7014 1.4145 0.8319 -0.2796 0.1479 -0.4559
1341848024.6902 -1.8087 -1.6994 1.4139 0.8321 -0.2810 0.1481 -0.4548
1341848024.7013 -1.8104 -1.6974 1.4134 0.8325 -0.2822 0.1479 -0.4532
1341848024.7097 -1.8119 -1.6954 1.4129 0.8331 -0.2834 0.1484 -0.4512
1341848024.7198 -1.8127 -1.6927 1.4121 0.8328 -0.2830 0.1497 -0.4516
1341848024.7298 -1.8151 -1.6907 1.4115 0.8326 -0.2848 0.1490 -0.4512
1341848024.7445 -1.8171 -1.6889 1.4111 0.8326 -0.2868 0.1498 -0.4496
1341848024.7498 -1.8189 -1.6868 1.4108 0.8323 -0.2879 0.1503 -0.4492
1341848024.7598 -1.8206 -1.6848 1.4103 0.8316 -0.2889 0.1516 -0.4495
1341848024.7697 -1.8226 -1.6829 1.4099 0.8315 -0.2902 0.1521 -0.4487
1341848024.7797 -1.8245 -1.6808 1.4097 0.8308 -0.2912 0.1531 -0.4489
1341848024.7898 -1.8262 -1.6789 1.4093 0.8308 -0.2911 0.1543 -0.4486
1341848024.7999 -1.8282 -1.6767 1.4089 0.8310 -0.2920 0.1551 -0.4474
1341848024.8097 -1.8304 -1.6747 1.4084 0.8307 -0.2942 0.1560 -0.4462
1341848024.8197 -1.8321 -1.6723 1.4079 0.8300 -0.2936 0.1566 -0.4477
1341848024.8298 -1.8343 -1.6705 1.4077 0.8298 -0.2943 0.1568 -0.4474
1341848024.8398 -1.8373 -1.6687 1.4071 0.8296 -0.2971 0.1555 -0.4465
1341848024.8498 -1.8396 -1.6668 1.4070 0.8285 -0.2983 0.1555 -0.4476
1341848024.8625 -1.8416 -1.6650 1.4070 0.8278 -0.2984 0.1557 -0.4489
1341848024.8697 -1.8440 -1.6631 1.4069 0.8275 -0.2994 0.1552 -0.4489
1341848024.8798 -1.8467 -1.6614 1.4068 0.8274 -0.3013 0.1544 -0.4482
1341848024.8898 -1.8491 -1.6599 1.4066 0.8270 -0.3032 0.1555 -0.4472
1341848024.9005 -1.8522 -1.6579 1.4060 0.8266 -0.3053 0.1539 -0.4471
1341848024.9097 -1.8540 -1.6558 1.4058 0.8254 -0.3062 0.1558 -0.4480
1341848024.9198 -1.8567 -1.6543 1.4057 0.8250 -0.3085 0.1564 -0.4469
1341848024.9299 -1.8591 -1.6521 1.4054 0.8238 -0.3093 0.1566 -0.4486
1341848024.9397 -1.8617 -1.6504 1.4053 0.8236 -0.3096 0.1563 -0.4488
1341848024.9497 -1.8643 -1.6490 1.4052 0.8229 -0.3110 0.1572 -0.4488
1341848024.9619 -1.8672 -1.6467 1.4046 0.8215 -0.3130 0.1554 -0.4506
1341848024.9712 -1.8700 -1.6453 1.4045 0.8217 -0.3134 0.1545 -0.4503
1341848024.9797 -1.8725 -1.6439 1.4044 0.8217 -0.3151 0.1550 -0.4489
1341848024.9898 -1.8749 -1.6420 1.4038 0.8218 -0.3157 0.1549 -0.4483
1341848025.0033 -1.8779 -1.6408 1.4034 0.8228 -0.3169 0.1553 -0.4454
1341848025.0098 -1.8804 -1.6390 1.4029 0.8225 -0.3185 0.1553 -0.4450
1341848025.0199 -1.8832 -1.6372 1.4024 0.8222 -0.3198 0.1550 -0.4445
1341848025.0298 -1.8859 -1.6353 1.4020 0.8218 -0.3211 0.1552 -0.4443
1341848025.0397 -1.8887 -1.6335 1.4016 0.8213 -0.3212 0.1550 -0.4452
1341848025.0497 -1.8913 -1.6322 1.4012 0.8210 -0.3215 0.1569 -0.4449
1341848025.0597 -1.8940 -1.6304 1.4008 0.8210 -0.3219 0.1574 -0.4445
1341848025.0708 -1.8966 -1.6284 1.4004 0.8208 -0.3227 0.1577 -0.4442
1341848025.0797 -1.8994 -1.6267 1.3999 0.8205 -0.3240 0.1586 -0.4435
1341848025.0897 -1.9018 -1.6246 1.3992 0.8194 -0.3255 0.1612 -0.4435
1341848025.1009 -1.9044 -1.6229 1.3986 0.8194 -0.3265 0.1621 -0.4424
1341848025.1098 -1.9070 -1.6213 1.3981 0.8192 -0.3274 0.1635 -0.4415
1341848025.1198 -1.9097 -1.6198 1.3979 0.8199 -0.3276 0.1622 -0.4406
1341848025.1298 -1.9121 -1.6181 1.3976 0.8197 -0.3275 0.1624 -0.4409
1341848025.1398 -1.9152 -1.6165 1.3974 0.8187 -0.3306 0.1619 -0.4407
1341848025.1497 -1.9178 -1.6147 1.3971 0.8177 -0.3316 0.1621 -0.4417
1341848025.1597 -1.9204 -1.6132 1.3967 0.8175 -0.3328 0.1617 -0.4413
1341848025.1698 -1.9229 -1.6119 1.3966 0.8173 -0.3332 0.1633 -0.4408
1341848025.1798 -1.9252 -1.6101 1.3960 0.8165 -0.3350 0.1640 -0.4407
1341848025.1898 -1.9275 -1.6080 1.3955 0.8158 -0.3363 0.1636 -0.4411
1341848025.1998 -1.9303 -1.6065 1.3953 0.8164 -0.3376 0.1624 -0.4396
1341848025.2097 -1.9325 -1.6050 1.3951 0.8160 -0.3385 0.1631 -0.4393
1341848025.2199 -1.9350 -1.6033 1.3947 0.8153 -0.3398 0.1635 -0.4394
1341848025.2298 -1.9369 -1.6018 1.3949 0.8155 -0.3392 0.1643 -0.4393
1341848025.2398 -1.9398 -1.6003 1.3947 0.8147 -0.3420 0.1637 -0.4388
1341848025.2498 -1.9421 -1.5986 1.3945 0.8142 -0.3423 0.1640 -0.4392
1341848025.2599 -1.9444 -1.5976 1.3943 0.8137 -0.3445 0.1657 -0.4378
1341848025.2697 -1.9468 -1.5960 1.3944 0.8138 -0.3449 0.1648 -0.4377
1341848025.2797 -1.9489 -1.5942 1.3941 0.8136 -0.3451 0.1651 -0.4379
1341848025.2898 -1.9514 -1.5925 1.3943 0.8140 -0.3463 0.1645 -0.4364
1341848025.2998 -1.9536 -1.5905 1.3936 0.8129 -0.3467 0.1661 -0.4375
1341848025.3097 -1.9557 -1.5891 1.3937 0.8135 -0.3469 0.1661 -0.4363
1341848025.3198 -1.9578 -1.5874 1.3938 0.8140 -0.3477 0.1665 -0.4345
1341848025.3298 -1.9597 -1.5853 1.3936 0.8131 -0.3476 0.1670 -0.4360
1341848025.3398 -1.9617 -1.5836 1.3934 0.8121 -0.3474 0.1680 -0.4377
1341848025.3497 -1.9640 -1.5818 1.3933 0.8118 -0.3480 0.1684 -0.4376
1341848025.3626 -1.9659 -1.5802 1.3933 0.8116 -0.3487 0.1686 -0.4373
1341848025.3697 -1.9678 -1.5784 1.3937 0.8112 -0.3497 0.1684 -0.4374
1341848025.3797 -1.9698 -1.5768 1.3935 0.8105 -0.3502 0.1689 -0.4381
1341848025.3903 -1.9715 -1.5750 1.3935 0.8104 -0.3508 0.1686 -0.4379
1341848025.3998 -1.9735 -1.5736 1.3937 0.8117 -0.3522 0.1673 -0.4349
1341848025.4097 -1.9753 -1.5720 1.3937 0.8115 -0.3532 0.1672 -0.4345
1341848025.4197 -1.9767 -1.5705 1.3935 0.8110 -0.3530 0.1703 -0.4344
1341848025.4302 -1.9783 -1.5688 1.3935 0.8108 -0.3537 0.1711 -0.4339
1341848025.4397 -1.9803 -1.5673 1.3939 0.8109 -0.3540 0.1707 -0.4335
1341848025.4498 -1.9819 -1.5657 1.3939 0.8105 -0.3538 0.1722 -0.4339
1341848025.4597 -1.9837 -1.5638 1.3940 0.8103 -0.3554 0.1716 -0.4332
1341848025.4697 -1.9855 -1.5622 1.3941 0.8100 -0.3554 0.1724 -0.4334
1341848025.4834 -1.9870 -1.5603 1.3943 0.8095 -0.3552 0.1737 -0.4341
1341848025.4919 -1.9887 -1.5588 1.3942 0.8098 -0.3557 0.1742 -0.4329
1341848025.5041 -1.9901 -1.5572 1.3943 0.8098 -0.3564 0.1748 -0.4320
1341848025.5097 -1.9916 -1.5556 1.3942 0.8097 -0.3571 0.1749 -0.4316
1341848025.5197 -1.9933 -1.5540 1.3942 0.8101 -0.3576 0.1751 -0.4304
1341848025.5313 -1.9947 -1.5522 1.3940 0.8093 -0.3585 0.1756 -0.4308
1341848025.5397 -1.9963 -1.5508 1.3940 0.8095 -0.3598 0.1753 -0.4296
1341848025.5497 -1.9979 -1.5492 1.3940 0.8090 -0.3605 0.1756 -0.4299
1341848025.5597 -1.9992 -1.5474 1.3938 0.8084 -0.3613 0.1762 -0.4300
1341848025.5697 -2.0007 -1.5458 1.3936 0.8082 -0.3617 0.1772 -0.4296
1341848025.5797 -2.0022 -1.5443 1.3934 0.8082 -0.3617 0.1782 -0.4292
1341848025.5900 -2.0035 -1.5425 1.3935 0.8076 -0.3619 0.1793 -0.4296
1341848025.5997 -2.0049 -1.5410 1.3934 0.8079 -0.3619 0.1797 -0.4291
1341848025.6098 -2.0064 -1.5394 1.3932 0.8076 -0.3628 0.1802 -0.4286
1341848025.6197 -2.0078 -1.5380 1.3930 0.8072 -0.3637 0.1804 -0.4285
1341848025.6297 -2.0092 -1.5364 1.3927 0.8073 -0.3643 0.1805 -0.4278
1341848025.6398 -2.0105 -1.5348 1.3925 0.8073 -0.3651 0.1803 -0.4272
1341848025.6504 -2.0120 -1.5333 1.3924 0.8073 -0.3663 0.1801 -0.4263
1341848025.6598 -2.0133 -1.5319 1.3923 0.8071 -0.3670 0.1801 -0.4261
1341848025.6697 -2.0144 -1.5305 1.3919 0.8058 -0.3667 0.1821 -0.4278
1341848025.6797 -2.0158 -1.5286 1.3915 0.8058 -0.3684 0.1819 -0.4265
1341848025.6897 -2.0171 -1.5271 1.3914 0.8057 -0.3692 0.1821 -0.4258
1341848025.6998 -2.0184 -1.5257 1.3912 0.8059 -0.3699 0.1826 -0.4246
1341848025.7097 -2.0196 -1.5242 1.3909 0.8062 -0.3702 0.1834 -0.4235
1341848025.7197 -2.0209 -1.5224 1.3906 0.8062 -0.3702 0.1843 -0.4232
1341848025.7297 -2.0221 -1.5209 1.3904 0.8061 -0.3705 0.1852 -0.4227
1341848025.7398 -2.0234 -1.5194 1.3903 0.8062 -0.3707 0.1860 -0.4219
1341848025.7497 -2.0247 -1.5178 1.3901 0.8059 -0.3710 0.1864 -0.4221
1341848025.7597 -2.0258 -1.5162 1.3900 0.8051 -0.3717 0.1871 -0.4227
1341848025.7697 -2.0267 -1.5147 1.3898 0.8039 -0.3712 0.1884 -0.4247
1341848025.7797 -2.0281 -1.5132 1.3899 0.8041 -0.3735 0.1874 -0.4227
1341848025.7897 -2.0293 -1.5113 1.3897 0.8030 -0.3743 0.1878 -0.4240
1341848025.7997 -2.0301 -1.5097 1.3896 0.8026 -0.3743 0.1889 -0.4243
1341848025.8119 -2.0313 -1.5082 1.3895 0.8030 -0.3753 0.1887 -0.4229
1341848025.8198 -2.0327 -1.5065 1.3892 0.8028 -0.3769 0.1881 -0.4221
1341848025.8299 -2.0338 -1.5049 1.3893 0.8033 -0.3781 0.1883 -0.4198
1341848025.8402 -2.0348 -1.5031 1.3890 0.8020 -0.3777 0.1890 -0.4224
1341848025.8497 -2.0360 -1.5013 1.3891 0.8012 -0.3788 0.1887 -0.4231
1341848025.8598 -2.0374 -1.4995 1.3889 0.8005 -0.3803 0.1882 -0.4232
1341848025.8699 -2.0388 -1.4978 1.3888 0.8004 -0.3817 0.1876 -0.4225
1341848025.8797 -2.0399 -1.4961 1.3886 0.7999 -0.3832 0.1874 -0.4223
1341848025.8897 -2.0410 -1.4942 1.3883 0.8000 -0.3836 0.1871 -0.4217
1341848025.8997 -2.0422 -1.4925 1.3877 0.7994 -0.3844 0.1876 -0.4220
1341848025.9098 -2.0435 -1.4909 1.3874 0.7993 -0.3860 0.1880 -0.4204
1341848025.9199 -2.0445 -1.4892 1.3872 0.7990 -0.3868 0.1879 -0.4203
1341848025.9298 -2.0458 -1.4874 1.3870 0.7991 -0.3873 0.1878 -0.4197
1341848025.9397 -2.0472 -1.4854 1.3866 0.7986 -0.3879 0.1879 -0.4200
1341848025.9498 -2.0484 -1.4832 1.3866 0.7972 -0.3889 0.1882 -0.4216
1341848025.9597 -2.0497 -1.4813 1.3863 0.7966 -0.3899 0.1886 -0.4218
1341848025.9698 -2.0506 -1.4794 1.3856 0.7964 -0.3898 0.1890 -0.4221
1341848025.9797 -2.0522 -1.4775 1.3853 0.7966 -0.3919 0.1887 -0.4198
1341848025.9897 -2.0536 -1.4757 1.3848 0.7962 -0.3931 0.1884 -0.4196
1341848025.9999 -2.0549 -1.4740 1.3845 0.7959 -0.3945 0.1885 -0.4188
1341848026.0098 -2.0563 -1.4720 1.3840 0.7959 -0.3957 0.1883 -0.4178
1341848026.0197 -2.0575 -1.4702 1.3834 0.7958 -0.3962 0.1891 -0.4171
1341848026.0312 -2.0589 -1.4679 1.3832 0.7948 -0.3974 0.1891 -0.4179
1341848026.0397 -2.0601 -1.4657 1.3827 0.7942 -0.3976 0.1892 -0.4188
1341848026.0497 -2.0616 -1.4640 1.3825 0.7936 -0.3991 0.1894 -0.4183
1341848026.0606 -2.0632 -1.4619 1.3822 0.7934 -0.4003 0.1892 -0.4178
1341848026.0698 -2.0645 -1.4599 1.3819 0.7926 -0.4012 0.1902 -0.4179
1341848026.0798 -2.0657 -1.4581 1.3816 0.7922 -0.4023 0.1903 -0.4177
1341848026.0898 -2.0671 -1.4559 1.3812 0.7914 -0.4039 0.1907 -0.4175
1341848026.0998 -2.0686 -1.4538 1.3807 0.7913 -0.4048 0.1902 -0.4169
1341848026.1098 -2.0700 -1.4522 1.3803 0.7914 -0.4065 0.1904 -0.4150
1341848026.1197 -2.0717 -1.4503 1.3800 0.7915 -0.4074 0.1896 -0.4142
1341848026.1298 -2.0731 -1.4477 1.3797 0.7909 -0.4071 0.1894 -0.4158
1341848026.1402 -2.0743 -1.4458 1.3798 0.7886 -0.4106 0.1892 -0.4167
1341848026.1498 -2.0758 -1.4440 1.3795 0.7880 -0.4118 0.1887 -0.4170
1341848026.1598 -2.0773 -1.4419 1.3791 0.7869 -0.4134 0.1882 -0.4177
1341848026.1698 -2.0790 -1.4398 1.3789 0.7869 -0.4149 0.1877 -0.4164
1341848026.1801 -2.0803 -1.4382 1.3785 0.7869 -0.4159 0.1876 -0.4154
1341848026.1897 -2.0817 -1.4361 1.3780 0.7869 -0.4167 0.1872 -0.4149
1341848026.1998 -2.0833 -1.4345 1.3776 0.7868 -0.4182 0.1880 -0.4131
1341848026.2098 -2.0847 -1.4327 1.3770 0.7866 -0.4193 0.1882 -0.4123
1341848026.2198 -2.0861 -1.4307 1.3768 0.7861 -0.4206 0.1884 -0.4118
1341848026.2298 -2.0876 -1.4289 1.3764 0.7861 -0.4214 0.1882 -0.4110
1341848026.2398 -2.0890 -1.4269 1.3761 0.7854 -0.4226 0.1878 -0.4114
1341848026.2497 -2.0903 -1.4248 1.3756 0.7845 -0.4236 0.1870 -0.4125
1341848026.2624 -2.0917 -1.4231 1.3753 0.7836 -0.4261 0.1861 -0.4120
1341848026.2702 -2.0934 -1.4213 1.3749 0.7837 -0.4281 0.1852 -0.4101
1341848026.2797 -2.0947 -1.4195 1.3744 0.7838 -0.4293 0.1846 -0.4089
1341848026.2897 -2.0959 -1.4178 1.3738 0.7839 -0.4302 0.1842 -0.4081
1341848026.3000 -2.0975 -1.4160 1.3733 0.7838 -0.4316 0.1843 -0.4067
1341848026.3097 -2.0987 -1.4142 1.3730 0.7834 -0.4327 0.1847 -0.4061
1341848026.3197 -2.1002 -1.4123 1.3727 0.7831 -0.4332 0.1849 -0.4061
1341848026.3298 -2.1014 -1.4107 1.3723 0.7824 -0.4334 0.1858 -0.4068
1341848026.3398 -2.1029 -1.4090 1.3719 0.7819 -0.4347 0.1868 -0.4060
1341848026.3498 -2.1041 -1.4073 1.3715 0.7814 -0.4352 0.1869 -0.4064
1341848026.3597 -2.1056 -1.4053 1.3712 0.7808 -0.4355 0.1874 -0.4068
1341848026.3700 -2.1068 -1.4039 1.3708 0.7808 -0.4362 0.1875 -0.4062
1341848026.3798 -2.1082 -1.4019 1.3705 0.7798 -0.4378 0.1875 -0.4063
1341848026.3898 -2.1095 -1.4004 1.3703 0.7797 -0.4389 0.1874 -0.4055
1341848026.4009 -2.1110 -1.3984 1.3698 0.7790 -0.4394 0.1871 -0.4062
1341848026.4107 -2.1122 -1.3971 1.3696 0.7788 -0.4402 0.1871 -0.4058
1341848026.4198 -2.1136 -1.3955 1.3694 0.7779 -0.4421 0.1872 -0.4054
1341848026.4297 -2.1146 -1.3938 1.3692 0.7772 -0.4430 0.1871 -0.4059
1341848026.4401 -2.1158 -1.3919 1.3690 0.7768 -0.4433 0.1865 -0.4065
1341848026.4498 -2.1177 -1.3898 1.3691 0.7755 -0.4453 0.1869 -0.4067
1341848026.4598 -2.1188 -1.3883 1.3688 0.7750 -0.4459 0.1871 -0.4068
1341848026.4697 -2.1197 -1.3867 1.3685 0.7745 -0.4463 0.1876 -0.4073
1341848026.4797 -2.1208 -1.3849 1.3683 0.7741 -0.4465 0.1879 -0.4076
1341848026.4897 -2.1227 -1.3832 1.3682 0.7732 -0.4487 0.1889 -0.4064
1341848026.4998 -2.1239 -1.3816 1.3681 0.7730 -0.4491 0.1890 -0.4062
1341848026.5098 -2.1249 -1.3800 1.3680 0.7724 -0.4495 0.1901 -0.4065
1341848026.5197 -2.1260 -1.3785 1.3678 0.7721 -0.4497 0.1907 -0.4066
1341848026.5297 -2.1276 -1.3768 1.3678 0.7716 -0.4510 0.1912 -0.4059
1341848026.5398 -2.1291 -1.3749 1.3677 0.7713 -0.4509 0.1918 -0.4063
1341848026.5497 -2.1303 -1.3730 1.3677 0.7707 -0.4513 0.1921 -0.4068
1341848026.5598 -2.1311 -1.3713 1.3676 0.7704 -0.4501 0.1933 -0.4082
1341848026.5698 -2.1333 -1.3693 1.3676 0.7700 -0.4511 0.1940 -0.4074
1341848026.5797 -2.1345 -1.3678 1.3675 0.7702 -0.4511 0.1941 -0.4071
1341848026.5897 -2.1357 -1.3658 1.3675 0.7699 -0.4508 0.1946 -0.4075
1341848026.5997 -2.1370 -1.3640 1.3672 0.7697 -0.4506 0.1956 -0.4077
1341848026.6097 -2.1387 -1.3622 1.3672 0.7693 -0.4522 0.1962 -0.4065
1341848026.6197 -2.1398 -1.3601 1.3670 0.7687 -0.4523 0.1965 -0.4074
1341848026.6297 -2.1410 -1.3588 1.3669 0.7688 -0.4517 0.1974 -0.4074
1341848026.6397 -2.1429 -1.3568 1.3670 0.7685 -0.4541 0.1970 -0.4054
1341848026.6498 -2.1444 -1.3550 1.3668 0.7683 -0.4542 0.1975 -0.4055
1341848026.6597 -2.1456 -1.3533 1.3667 0.7679 -0.4540 0.1977 -0.4064
1341848026.6697 -2.1470 -1.3515 1.3665 0.7676 -0.4529 0.1982 -0.4079
1341848026.6798 -2.1487 -1.3496 1.3666 0.7679 -0.4532 0.1983 -0.4070
1341848026.6897 -2.1504 -1.3476 1.3666 0.7673 -0.4544 0.1986 -0.4065
1341848026.6997 -2.1518 -1.3456 1.3664 0.7670 -0.4540 0.1993 -0.4074
1341848026.7098 -2.1538 -1.3435 1.3663 0.7664 -0.4546 0.1998 -0.4076
1341848026.7197 -2.1553 -1.3419 1.3663 0.7662 -0.4547 0.2007 -0.4074
1341848026.7297 -2.1569 -1.3402 1.3662 0.7663 -0.4543 0.2012 -0.4072
1341848026.7397 -2.1589 -1.3382 1.3661 0.7665 -0.4552 0.2008 -0.4063
1341848026.7498 -2.1611 -1.3362 1.3658 0.7668 -0.4552 0.2006 -0.4057
1341848026.7603 -2.1625 -1.3344 1.3655 0.7664 -0.4552 0.2010 -0.4062
1341848026.7697 -2.1644 -1.3325 1.3654 0.7666 -0.4544 0.2009 -0.4067
1341848026.7798 -2.1670 -1.3304 1.3653 0.7667 -0.4560 0.1995 -0.4056
1341848026.7897 -2.1686 -1.3288 1.3650 0.7665 -0.4556 0.2007 -0.4057
1341848026.7997 -2.1709 -1.3270 1.3648 0.7674 -0.4550 0.2003 -0.4050
1341848026.8097 -2.1734 -1.3248 1.3644 0.7676 -0.4554 0.2000 -0.4042
1341848026.8197 -2.1752 -1.3231 1.3642 0.7677 -0.4542 0.2009 -0.4049
1341848026.8297 -2.1782 -1.3208 1.3640 0.7672 -0.4554 0.2013 -0.4043
1341848026.8402 -2.1802 -1.3191 1.3637 0.7677 -0.4546 0.2013 -0.4042
1341848026.8497 -2.1825 -1.3173 1.3634 0.7683 -0.4540 0.2017 -0.4037
1341848026.8624 -2.1852 -1.3154 1.3632 0.7682 -0.4555 0.2017 -0.4021
1341848026.8715 -2.1873 -1.3135 1.3629 0.7685 -0.4540 0.2026 -0.4028
1341848026.8808 -2.1903 -1.3114 1.3626 0.7683 -0.4553 0.2027 -0.4015
1341848026.8897 -2.1925 -1.3095 1.3621 0.7683 -0.4545 0.2035 -0.4020
1341848026.9006 -2.1953 -1.3072 1.3616 0.7685 -0.4548 0.2036 -0.4014
